
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,3-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,6,,ARL & I HUB,0,,Milk & Paper,13,,CIE / Visitors,15,,Zomoto,62,,1337,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,5,,Cabs,305,,Swiggy,150,,,,,
,,Kadamba Nivas,4,,Dayscholor,0,,Vendors,51,,Bikes,24,,Eat club,44,,,,,
,,Parijat Nivas,7,,Security,73,,Couriers,24,,Big Basket,41,,Dominos Pizza,42,,,,,
,,Faculty,0,,Housekeeping,35,,House maids,2,,Blink it,32,,Magic Pin,4,,,,,
,,Staff,0,,Visitors,9,,Civil Vendors,19,,Zepto,52,,ALUMINI,4,,,,,
,,Support staff,7,,Event Visitors,200,,Mess workers,48,,Licious,3,,Visitors Vehicle,55,,,,,
,Total ,,25,,Total,317,,Total,162,,Total,472,,Total,361,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,4-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,ARL & I HUB,176,,Milk & Paper,12,,CIE / Visitors,355,,Zomoto,32,,1957,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,11,,Cabs,382,,Swiggy,132,,,,,
,,Kadamba Nivas,1,,Dayscholor,22,,Vendors,56,,Bikes,34,,Eat club,22,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,31,,Big Basket,16,,Dominos Pizza,21,,,,,
,,Faculty,17,,Housekeeping,185,,House maids,28,,Blink it,26,,Magic Pin,2,,,,,
,,Staff,90,,Visitors,33,,Civil Vendors,32,,Zepto,26,,ALUMINI,2,,,,,
,,Support staff,47,,Event Visitors,0,,Mess workers,46,,Licious,2,,Tcs Staff,38,,,,,
,Total ,,162,,Total,489,,Total,216,,Total,841,,Total,249,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,5-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,168,,Milk & Paper,10,,CIE / Visitors,375,,Zomoto,46,,2002,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,333,,Swiggy,122,,,,,
,,Kadamba Nivas,1,,Dayscholor,24,,Vendors,82,,Bikes,28,,Eat club,14,,,,,
,,Parijat Nivas,4,,Security,73,,Couriers,31,,Big Basket,34,,Dominos Pizza,16,,,,,
,,Faculty,18,,Housekeeping,186,,House maids,29,,Blink it,39,,Magic Pin,3,,,,,
,,Staff,91,,Visitors,14,,Civil Vendors,56,,Zepto,45,,ALUMINI,3,,,,,
,,Support staff,46,,Event Visitors,0,,Mess workers,52,,Licious,4,,Tcs Staff,41,,,,,
,Total ,,164,,Total,465,,Total,270,,Total,858,,Total,245,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,6-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,169,,Milk & Paper,8,,CIE / Visitors,371,,Zomoto,76,,2286,,,
,,Bakul Nivas,2,,Internship,0,,Aroyga & Bank,11,,Cabs,369,,Swiggy,156,,,,,
,,Kadamba Nivas,1,,Dayscholor,17,,Vendors,87,,Bikes,27,,Eat club,26,,,,,
,,Parijat Nivas,4,,Security,73,,Couriers,41,,Big Basket,42,,Dominos Pizza,22,,,,,
,,Faculty,16,,Housekeeping,188,,House maids,29,,Blink it,52,,Magic Pin,4,,,,,
,,Staff,88,,Visitors,19,,Civil Vendors,51,,Zepto,42,,ALUMINI,4,,,,,
,,Support staff,45,,Event Visitors,150,,Mess workers,52,,Licious,3,,Tcs Staff,39,,,,,
,Total ,,158,,Total,616,,Total,279,,Total,906,,Total,327,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,7-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,171,,Milk & Paper,11,,CIE / Visitors,355,,Zomoto,36,,1927,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,10,,Cabs,327,,Swiggy,125,,,,,
,,Kadamba Nivas,1,,Dayscholor,24,,Vendors,67,,Bikes,25,,Eat club,31,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,24,,Big Basket,26,,Dominos Pizza,15,,,,,
,,Faculty,16,,Housekeeping,184,,House maids,29,,Blink it,30,,Magic Pin,3,,,,,
,,Staff,89,,Visitors,15,,Civil Vendors,53,,Zepto,35,,ALUMINI,4,,,,,
,,Support staff,46,,Event Visitors,0,,Mess workers,55,,Licious,2,,Tcs Staff,41,,,,,
,Total ,,156,,Total,467,,Total,249,,Total,800,,Total,255,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,8-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,6,,ARL & I HUB,135,,Milk & Paper,12,,CIE / Visitors,285,,Zomoto,86,,2222,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,5,,Cabs,419,,Swiggy,204,,,,,
,,Kadamba Nivas,2,,Dayscholor,0,,Vendors,51,,Bikes,33,,Eat club,45,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,28,,Big Basket,42,,Dominos Pizza,31,,,,,
,,Faculty,14,,Housekeeping,181,,House maids,22,,Blink it,54,,Magic Pin,4,,,,,
,,Staff,84,,Visitors,32,,Civil Vendors,59,,Zepto,59,,ALUMINI,6,,,,,
,,Support staff,42,,Event Visitors,125,,Mess workers,31,,Licious,5,,Visitors Vechile,45,,,,,
,Total ,,150,,Total,546,,Total,208,,Total,897,,Total,421,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,10-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,8,,ARL & I HUB,0,,Milk & Paper,12,,CIE / Visitors,25,,Zomoto,49,,1048,,,
,,Bakul Nivas,4,,Internship,0,,Aroyga & Bank,5,,Cabs,299,,Swiggy,106,,,,,
,,Kadamba Nivas,4,,Dayscholor,3,,Vendors,25,,Bikes,26,,Eat club,36,,,,,
,,Parijat Nivas,3,,Security,73,,Couriers,22,,Big Basket,32,,Dominos Pizza,36,,,,,
,,Faculty,0,,Housekeeping,22,,House maids,1,,Blink it,29,,Magic Pin,16,,,,,
,,Staff,0,,Visitors,9,,Civil Vendors,31,,Zepto,46,,ALUMINI,7,,,,,
,,Support staff,6,,Event Visitors,53,,Mess workers,35,,Licious,20,,Tcs Staff,5,,,,,
,Total ,,25,,Total,160,,Total,131,,Total,477,,Total,255,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,11-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,192,,Milk & Paper,12,,CIE / Visitors,489,,Zomoto,41,,2049,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,329,,Swiggy,96,,,,,
,,Kadamba Nivas,0,,Dayscholor,21,,Vendors,71,,Bikes,40,,Eat club,35,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,37,,Big Basket,23,,Dominos Pizza,24,,,,,
,,Faculty,18,,Housekeeping,177,,House maids,21,,Blink it,12,,Magic Pin,9,,,,,
,,Staff,76,,Visitors,13,,Civil Vendors,54,,Zepto,36,,ALUMINI,3,,,,,
,,Support staff,39,,Event Visitors,0,,Mess workers,42,,Licious,4,,Tcs Staff,49,,,,,
,Total ,,137,,Total,476,,Total,246,,Total,933,,Total,257,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,12-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,186,,Milk & Paper,12,,CIE / Visitors,485,,Zomoto,59,,2213,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,340,,Swiggy,135,,,,,
,,Kadamba Nivas,0,,Dayscholor,27,,Vendors,69,,Bikes,27,,Eat club,56,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,40,,Big Basket,30,,Dominos Pizza,18,,,,,
,,Faculty,19,,Housekeeping,175,,House maids,21,,Blink it,38,,Magic Pin,20,,,,,
,,Staff,79,,Visitors,14,,Civil Vendors,51,,Zepto,56,,ALUMINI,3,,,,,
,,Support staff,48,,Event Visitors,14,,Mess workers,43,,Licious,13,,Tcs Staff,48,,,,,
,Total ,,150,,Total,489,,Total,246,,Total,989,,Total,339,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,13-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,198,,Milk & Paper,13,,CIE / Visitors,495,,Zomoto,33,,2092,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,365,,Swiggy,106,,,,,
,,Kadamba Nivas,1,,Dayscholor,27,,Vendors,52,,Bikes,20,,Eat club,26,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,27,,Big Basket,32,,Dominos Pizza,25,,,,,
,,Faculty,19,,Housekeeping,179,,House maids,21,,Blink it,28,,Magic Pin,16,,,,,
,,Staff,79,,Visitors,16,,Civil Vendors,57,,Zepto,31,,ALUMINI,0,,,,,
,,Support staff,45,,Event Visitors,0,,Mess workers,44,,Licious,3,,Tcs Staff,47,,,,,
,Total ,,148,,Total,493,,Total,224,,Total,974,,Total,253,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,14-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,6,,ARL & I HUB,193,,Milk & Paper,13,,CIE / Visitors,486,,Zomoto,48,,2174,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,10,,Cabs,356,,Swiggy,178,,,,,
,,Kadamba Nivas,0,,Dayscholor,33,,Vendors,53,,Bikes,27,,Eat club,16,,,,,
,,Parijat Nivas,3,,Security,73,,Couriers,43,,Big Basket,16,,Dominos Pizza,30,,,,,
,,Faculty,16,,Housekeeping,179,,House maids,27,,Blink it,29,,Magic Pin,10,,,,,
,,Staff,81,,Visitors,24,,Civil Vendors,32,,Zepto,42,,ALUMINI,6,,,,,
,,Support staff,46,,Event Visitors,0,,Mess workers,45,,Licious,5,,Tcs Staff,47,,,,,
,Total ,,153,,Total,502,,Total,223,,Total,961,,Total,335,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,15-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,0,,Milk & Paper,12,,CIE / Visitors,75,,Zomoto,48,,962,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,2,,Cabs,74,,Swiggy,227,,,,,
,,Kadamba Nivas,2,,Dayscholor,0,,Vendors,27,,Bikes,32,,Eat club,30,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,20,,Big Basket,20,,Dominos Pizza,36,,,,,
,,Faculty,6,,Housekeeping,35,,House maids,20,,Blink it,35,,Magic Pin,7,,,,,
,,Staff,6,,Visitors,21,,Civil Vendors,22,,Zepto,42,,ALUMINI,6,,,,,
,,Support staff,4,,Event Visitors,0,,Mess workers,58,,Licious,8,,Tcs Staff,10,,,,,
,Total ,,22,,Total,129,,Total,161,,Total,286,,Total,364,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,16-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,ARL & I HUB,175,,Milk & Paper,7,,CIE / Visitors,385,,Zomoto,58,,1981,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,7,,Cabs,309,,Swiggy,103,,,,,
,,Kadamba Nivas,2,,Dayscholor,33,,Vendors,41,,Bikes,24,,Eat club,45,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,35,,Big Basket,32,,Dominos Pizza,46,,,,,
,,Faculty,12,,Housekeeping,176,,House maids,22,,Blink it,25,,Magic Pin,27,,,,,
,,Staff,72,,Visitors,26,,Civil Vendors,30,,Zepto,68,,ALUMINI,5,,,,,
,,Support staff,46,,Event Visitors,0,,Mess workers,57,,Licious,20,,Tcs Staff,15,,,,,
,Total ,,137,,Total,483,,Total,199,,Total,863,,Total,299,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,17-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,4,,ARL & I HUB,0,,Milk & Paper,9,,CIE / Visitors,0,,Zomoto,97,,1220,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,5,,Cabs,371,,Swiggy,185,,,,,
,,Kadamba Nivas,2,,Dayscholor,0,,Vendors,33,,Bikes,25,,Eat club,52,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,21,,Big Basket,42,,Dominos Pizza,32,,,,,
,,Faculty,0,,Housekeeping,35,,House maids,3,,Blink it,46,,Magic Pin,6,,,,,
,,Staff,0,,Visitors,11,,Civil Vendors,30,,Zepto,72,,ALUMINI,7,,,,,
,,Support staff,5,,Event Visitors,0,,Mess workers,43,,Licious,8,,Tcs Staff,1,,,,,
,Total ,,13,,Total,119,,Total,144,,Total,564,,Total,380,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,18-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,175,,Milk & Paper,11,,CIE / Visitors,375,,Zomoto,62,,2083,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,9,,Cabs,417,,Swiggy,144,,,,,
,,Kadamba Nivas,2,,Dayscholor,19,,Vendors,35,,Bikes,39,,Eat club,42,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,30,,Big Basket,26,,Dominos Pizza,23,,,,,
,,Faculty,16,,Housekeeping,185,,House maids,27,,Blink it,32,,Magic Pin,2,,,,,
,,Staff,89,,Visitors,19,,Civil Vendors,23,,Zepto,66,,ALUMINI,2,,,,,
,,Support staff,47,,Event Visitors,0,,Mess workers,53,,Licious,3,,Tcs Staff,35,,,,,
,Total ,,156,,Total,471,,Total,188,,Total,958,,Total,310,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,19-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,168,,Milk & Paper,11,,CIE / Visitors,345,,Zomoto,72,,2029,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,347,,Swiggy,143,,,,,
,,Kadamba Nivas,2,,Dayscholor,18,,Vendors,45,,Bikes,28,,Eat club,49,,,,,
,,Parijat Nivas,0,,Security,73,,Couriers,30,,Big Basket,32,,Dominos Pizza,26,,,,,
,,Faculty,16,,Housekeeping,188,,House maids,30,,Blink it,42,,Magic Pin,4,,,,,
,,Staff,88,,Visitors,28,,Civil Vendors,37,,Zepto,55,,ALUMINI,5,,,,,
,,Support staff,44,,Event Visitors,0,,Mess workers,53,,Licious,4,,Tcs Staff,35,,,,,
,Total ,,151,,Total,475,,Total,216,,Total,853,,Total,334,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,20-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,170,,Milk & Paper,11,,CIE / Visitors,355,,Zomoto,78,,2150,,,
,,Bakul Nivas,1,,Internship,0,,Aroyga & Bank,12,,Cabs,359,,Swiggy,157,,,,,
,,Kadamba Nivas,2,,Dayscholor,23,,Vendors,57,,Bikes,28,,Eat club,35,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,34,,Big Basket,34,,Dominos Pizza,20,,,,,
,,Faculty,16,,Housekeeping,183,,House maids,29,,Blink it,55,,Magic Pin,3,,,,,
,,Staff,90,,Visitors,11,,Civil Vendors,45,,Zepto,63,,ALUMINI,1,,,,,
,,Support staff,45,,Event Visitors,67,,Mess workers,47,,Licious,5,,Tcs Staff,38,,,,,
,Total ,,157,,Total,527,,Total,235,,Total,899,,Total,332,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,21-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,171,,Milk & Paper,12,,CIE / Visitors,375,,Zomoto,62,,2104,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,357,,Swiggy,141,,,,,
,,Kadamba Nivas,2,,Dayscholor,22,,Vendors,76,,Bikes,42,,Eat club,42,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,31,,Big Basket,29,,Dominos Pizza,20,,,,,
,,Faculty,15,,Housekeeping,185,,House maids,28,,Blink it,46,,Magic Pin,4,,,,,
,,Staff,88,,Visitors,18,,Civil Vendors,54,,Zepto,56,,ALUMINI,5,,,,,
,,Support staff,44,,Event Visitors,0,,Mess workers,54,,Licious,3,,Tcs Staff,36,,,,,
,Total ,,152,,Total,469,,Total,265,,Total,908,,Total,310,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,22-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,ARL & I HUB,162,,Milk & Paper,9,,CIE / Visitors,345,,Zomoto,75,,2298,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,10,,Cabs,409,,Swiggy,169,,,,,
,,Kadamba Nivas,3,,Dayscholor,21,,Vendors,56,,Bikes,49,,Eat club,32,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,35,,Big Basket,36,,Dominos Pizza,29,,,,,
,,Faculty,16,,Housekeeping,183,,House maids,30,,Blink it,52,,Magic Pin,2,,,,,
,,Staff,89,,Visitors,31,,Civil Vendors,47,,Zepto,61,,ALUMINI,4,,,,,
,,Support staff,44,,Event Visitors,115,,Mess workers,66,,Licious,4,,Tcs Staff,37,,,,,
,Total ,,156,,Total,585,,Total,253,,Total,956,,Total,348,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,23-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,3,,ARL & I HUB,145,,Milk & Paper,14,,CIE / Visitors,265,,Zomoto,76,,2050,,,
,,Bakul Nivas,0,,Internship,0,,Aroyga & Bank,7,,Cabs,358,,Swiggy,183,,,,,
,,Kadamba Nivas,3,,Dayscholor,18,,Vendors,67,,Bikes,48,,Eat club,32,,,,,
,,Parijat Nivas,1,,Security,73,,Couriers,32,,Big Basket,42,,Dominos Pizza,23,,,,,
,,Faculty,16,,Housekeeping,184,,House maids,30,,Blink it,52,,Magic Pin,2,,,,,
,,Staff,88,,Visitors,55,,Civil Vendors,34,,Zepto,79,,ALUMINI,7,,,,,
,,Support staff,45,,Event Visitors,0,,Mess workers,53,,Licious,5,,Tcs Staff,10,,,,,
,Total ,,156,,Total,475,,Total,237,,Total,849,,Total,333,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,24-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,0,,TCS Staff,,,CIE / Visitors,35,,Zomoto,52,,1014,,,
,,Bakul Nivas,0,,Internship,0,,Milk & Paper,8,,Cabs / Auto,212,,Swiggy,112,,,,,
,,Kadamba Nivas,2,,Dayscholor,0,,Aroyga & Bank,5,,Bikes,14,,Eat club,59,,,,,
,,Parijat Nivas,1,,Security,73,,Vendors,28,,Buses,,,Dominos Pizza,48,,,,,
,,Faculty,0,,Housekeeping,25,,Couriers,26,,Big Basket,36,,Magic Pin,22,,,,,
,,Staff,6,,Visitors,12,,House maids,4,,Blink it,45,,ALUMINI,1,,,,,
,,Support staff,5,,Event Visitors,56,,Civil Vendors,31,,Zepto,40,,Garbage,,,,,,
,,Lost & Found,,,Medical Issues,,,Mess workers,45,,Licious,10,,Heavy vehicles,,,,,,
,Total ,,15,,Total,166,,Total,147,,Total,392,,Total,294,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,25-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,2,,ARL & I HUB,196,,TCS Staff,48,,CIE / Visitors,490,,Zomoto,39,,2110,,,
,,Bakul Nivas,0,,Internship,0,,Milk & Paper,9,,Cabs / Auto,256,,Swiggy,108,,,,,
,,Kadamba Nivas,2,,Dayscholor,22,,Aroyga & Bank,11,,Bikes,33,,Eat club,36,,,,,
,,Parijat Nivas,0,,Security,73,,Vendors,57,,Buses,19,,Dominos Pizza,42,,,,,
,,Faculty,19,,Housekeeping,178,,Couriers,34,,Big Basket,23,,Magic Pin,12,,,,,
,,Staff,79,,Visitors,22,,House maids,28,,Blink it,30,,ALUMINI,3,,,,,
,,Support staff,48,,Event Visitors,0,,Civil Vendors,57,,Zepto,45,,Garbage,2,,,,,
,,Lost & Found,51,,Medical Issues,6,,Mess workers,53,,Licious,6,,Heavy vehicles,19,,,,,
,Total ,,201,,Total,497,,Total,249,,Total,902,,Total,261,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,26-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,197,,TCS Staff,42,,CIE / Visitors,492,,Zomoto,39,,2023,,,
,,Bakul Nivas,0,,Internship,0,,Milk & Paper,11,,Cabs / Auto,283,,Swiggy,54,,,,,
,,Kadamba Nivas,1,,Dayscholor,26,,Aroyga & Bank,10,,Bikes,37,,Eat club,30,,,,,
,,Parijat Nivas,1,,Security,73,,Vendors,78,,Buses,19,,Dominos Pizza,29,,,,,
,,Faculty,16,,Housekeeping,171,,Couriers,26,,Big Basket,23,,Magic Pin,12,,,,,
,,Staff,74,,Visitors,26,,House maids,28,,Blink it,22,,ALUMINI,3,,,,,
,,Support staff,46,,Event Visitors,0,,Civil Vendors,51,,Zepto,31,,Garbage,1,,,,,
,,Lost & Found,51,,Medical Issues,0,,Mess workers,46,,Licious,3,,Heavy vehicles,12,,,,,
,Total ,,190,,Total,493,,Total,250,,Total,910,,Total,180,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,27-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,0,,TCS Staff,5,,CIE / Visitors,0,,Zomoto,59,,984,,,
,,Bakul Nivas,2,,Internship,0,,Milk & Paper,13,,Cabs / Auto,228,,Swiggy,146,,,,,
,,Kadamba Nivas,1,,Dayscholor,0,,Aroyga & Bank,2,,Bikes,11,,Eat club,56,,,,,
,,Parijat Nivas,0,,Security,73,,Vendors,23,,Buses,0,,Dominos Pizza,55,,,,,
,,Faculty,0,,Housekeeping,25,,Couriers,15,,Big Basket,36,,Magic Pin,23,,,,,
,,Staff,0,,Visitors,6,,House maids,12,,Blink it,38,,ALUMINI,2,,,,,
,,Support staff,0,,Event Visitors,0,,Civil Vendors,0,,Zepto,56,,Garbage,2,,,,,
,,Lost & Found,44,,Medical Issues,5,,Mess workers,40,,Licious,4,,Heavy vehicles,6,,,,,
,Total ,,48,,Total,109,,Total,105,,Total,373,,Total,349,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,28-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,1,,ARL & I HUB,195,,TCS Staff,47,,CIE / Visitors,496,,Zomoto,66,,2301,,,
,,Bakul Nivas,0,,Internship,0,,Milk & Paper,10,,Cabs / Auto,430,,Swiggy,148,,,,,
,,Kadamba Nivas,2,,Dayscholor,20,,Aroyga & Bank,14,,Bikes,23,,Eat club,31,,,,,
,,Parijat Nivas,0,,Security,73,,Vendors,70,,Buses,21,,Dominos Pizza,35,,,,,
,,Faculty,19,,Housekeeping,178,,Couriers,29,,Big Basket,32,,Magic Pin,8,,,,,
,,Staff,78,,Visitors,21,,House maids,25,,Blink it,20,,ALUMINI,2,,,,,
,,Support staff,44,,Event Visitors,0,,Civil Vendors,30,,Zepto,56,,Garbage,1,,,,,
,,Lost & Found,40,,Medical Issues,12,,Mess workers,53,,Licious,5,,Heavy vehicles,13,,,,,
,Total ,,184,,Total,499,,Total,231,,Total,1083,,Total,304,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
,29-Aug-25,Department,count,,Department,count,,Department,count,,Department,count,,Department,count,,Total All count,,,
,,Palash Nivas,5,,ARL & I HUB,198,,TCS Staff,50,,CIE / Visitors,493,,Zomoto,45,,1948,,,
,,Bakul Nivas,1,,Internship,0,,Milk & Paper,14,,Cabs / Auto,245,,Swiggy,133,,,,,
,,Kadamba Nivas,2,,Dayscholor,32,,Aroyga & Bank,11,,Bikes,18,,Eat club,42,,,,,
,,Parijat Nivas,1,,Security,73,,Vendors,82,,Buses,21,,Dominos Pizza,36,,,,,
,,Faculty,1,,Housekeeping,65,,Couriers,24,,Big Basket,28,,Magic Pin,30,,,,,
,,Staff,78,,Visitors,28,,House maids,24,,Blink it,36,,ALUMINI,1,,,,,
,,Support staff,41,,Event Visitors,10,,Civil Vendors,28,,Zepto,32,,Garbage,2,,,,,
,,Lost & Found,1,,Medical Issues,6,,Mess workers,54,,Licious,6,,Heavy vehicles,1,,,,,
,Total ,,130,,Total,412,,Total,237,,Total,879,,Total,290,,,,,
,,,,,,,,,,,,,,,,,,,,
,Daily Security Report  (Campus Entry / Exit Details),,,,,,,,,,,,,,,,,,,
