Date,Category,Count,Year,Month,Month_Name,Quarter,DayOfWeek,DayOfWeek_Num,IsWeekend,Week,Month_Year,Category_Original
2024-03-01,Mess Workers,46,2024,3,Mar,1,Friday,4,False,9,2024-03,Mess Workers
2024-03-01,Faculty,14,2024,3,Mar,1,Friday,4,False,9,2024-03,Faculty
2024-03-02,Palash Nivas,32,2024,3,Mar,1,Saturday,5,True,9,2024-03,Palash Nivas
2024-03-02,Security,63,2024,3,Mar,1,Saturday,5,True,9,2024-03,Security
2024-03-02,Cabs,68,2024,3,Mar,1,Saturday,5,True,9,2024-03,Cabs
2024-03-02,Bakul Nivas,20,2024,3,Mar,1,Saturday,5,True,9,2024-03,Bakul Nivas
2024-03-02,Housekeeping,165,2024,3,Mar,1,Saturday,5,True,9,2024-03,Housekeeping
2024-03-02,Housekeeping,24,2024,3,Mar,1,Saturday,5,True,9,2024-03,House Maids
2024-03-02,Kadamba Nivas,19,2024,3,Mar,1,Saturday,5,True,9,2024-03,Kadamba Nivas
2024-03-02,Milk & Paper,10,2024,3,Mar,1,Saturday,5,True,9,2024-03,Milk & Paper
2024-03-02,Vendors,9,2024,3,Mar,1,Saturday,5,True,9,2024-03,Civil Vendors
2024-03-02,Parijat Nivas,27,2024,3,Mar,1,Saturday,5,True,9,2024-03,Parijat Nivas
2024-03-02,Visitors,51,2024,3,Mar,1,Saturday,5,True,9,2024-03,Visitors
2024-03-02,Mess Workers,32,2024,3,Mar,1,Saturday,5,True,9,2024-03,Mess Workers
2024-03-02,Faculty,12,2024,3,Mar,1,Saturday,5,True,9,2024-03,Faculty
2024-03-02,Event Visitors,17,2024,3,Mar,1,Saturday,5,True,9,2024-03,Event Visitors
2024-03-03,Palash Nivas,38,2024,3,Mar,1,Sunday,6,True,9,2024-03,Palash Nivas
2024-03-03,Security,63,2024,3,Mar,1,Sunday,6,True,9,2024-03,Security
2024-03-03,Cabs,68,2024,3,Mar,1,Sunday,6,True,9,2024-03,Cabs
2024-03-03,Bakul Nivas,22,2024,3,Mar,1,Sunday,6,True,9,2024-03,Bakul Nivas
2024-03-03,Housekeeping,15,2024,3,Mar,1,Sunday,6,True,9,2024-03,Housekeeping
2024-03-03,Housekeeping,3,2024,3,Mar,1,Sunday,6,True,9,2024-03,House Maids
2024-03-03,Kadamba Nivas,11,2024,3,Mar,1,Sunday,6,True,9,2024-03,Kadamba Nivas
2024-03-03,Milk & Paper,11,2024,3,Mar,1,Sunday,6,True,9,2024-03,Milk & Paper
2024-03-03,Vendors,25,2024,3,Mar,1,Sunday,6,True,9,2024-03,Civil Vendors
2024-03-03,Parijat Nivas,20,2024,3,Mar,1,Sunday,6,True,9,2024-03,Parijat Nivas
2024-03-03,Visitors,24,2024,3,Mar,1,Sunday,6,True,9,2024-03,Visitors
2024-03-03,Mess Workers,16,2024,3,Mar,1,Sunday,6,True,9,2024-03,Mess Workers
2024-03-03,Faculty,1,2024,3,Mar,1,Sunday,6,True,9,2024-03,Faculty
2024-03-03,Event Visitors,150,2024,3,Mar,1,Sunday,6,True,9,2024-03,Event Visitors
2024-03-04,Palash Nivas,40,2024,3,Mar,1,Monday,0,False,10,2024-03,Palash Nivas
2024-03-04,Security,63,2024,3,Mar,1,Monday,0,False,10,2024-03,Security
2024-03-04,Cabs,74,2024,3,Mar,1,Monday,0,False,10,2024-03,Cabs
2024-03-04,Bakul Nivas,25,2024,3,Mar,1,Monday,0,False,10,2024-03,Bakul Nivas
2024-03-04,Housekeeping,162,2024,3,Mar,1,Monday,0,False,10,2024-03,Housekeeping
2024-03-04,Housekeeping,18,2024,3,Mar,1,Monday,0,False,10,2024-03,House Maids
2024-03-04,Kadamba Nivas,14,2024,3,Mar,1,Monday,0,False,10,2024-03,Kadamba Nivas
2024-03-04,Milk & Paper,12,2024,3,Mar,1,Monday,0,False,10,2024-03,Milk & Paper
2024-03-04,Vendors,22,2024,3,Mar,1,Monday,0,False,10,2024-03,Civil Vendors
2024-03-04,Parijat Nivas,32,2024,3,Mar,1,Monday,0,False,10,2024-03,Parijat Nivas
2024-03-04,Visitors,32,2024,3,Mar,1,Monday,0,False,10,2024-03,Visitors
2024-03-04,Mess Workers,20,2024,3,Mar,1,Monday,0,False,10,2024-03,Mess Workers
2024-03-04,Faculty,12,2024,3,Mar,1,Monday,0,False,10,2024-03,Faculty
2024-03-05,Palash Nivas,32,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Palash Nivas
2024-03-05,Security,63,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Security
2024-03-05,Cabs,282,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Cabs
2024-03-05,Bakul Nivas,22,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Bakul Nivas
2024-03-05,Housekeeping,165,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Housekeeping
2024-03-05,Housekeeping,16,2024,3,Mar,1,Tuesday,1,False,10,2024-03,House Maids
2024-03-05,Kadamba Nivas,11,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Kadamba Nivas
2024-03-05,Milk & Paper,10,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Milk & Paper
2024-03-05,Vendors,22,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Civil Vendors
2024-03-05,Parijat Nivas,25,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Parijat Nivas
2024-03-05,Visitors,20,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Visitors
2024-03-05,Mess Workers,29,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Mess Workers
2024-03-05,Faculty,14,2024,3,Mar,1,Tuesday,1,False,10,2024-03,Faculty
2024-03-06,Palash Nivas,20,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Palash Nivas
2024-03-06,Security,63,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Security
2024-03-06,Cabs,282,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Cabs
2024-03-06,Bakul Nivas,30,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Bakul Nivas
2024-03-06,Housekeeping,163,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Housekeeping
2024-03-06,Housekeeping,21,2024,3,Mar,1,Wednesday,2,False,10,2024-03,House Maids
2024-03-06,Kadamba Nivas,10,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Kadamba Nivas
2024-03-06,Milk & Paper,11,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Milk & Paper
2024-03-06,Vendors,17,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Civil Vendors
2024-03-06,Parijat Nivas,18,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Parijat Nivas
2024-03-06,Visitors,34,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Visitors
2024-03-06,Mess Workers,23,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Mess Workers
2024-03-06,Faculty,16,2024,3,Mar,1,Wednesday,2,False,10,2024-03,Faculty
2024-03-07,Palash Nivas,37,2024,3,Mar,1,Thursday,3,False,10,2024-03,Palash Nivas
2024-03-07,Security,63,2024,3,Mar,1,Thursday,3,False,10,2024-03,Security
2024-03-07,Cabs,261,2024,3,Mar,1,Thursday,3,False,10,2024-03,Cabs
2024-03-07,Bakul Nivas,23,2024,3,Mar,1,Thursday,3,False,10,2024-03,Bakul Nivas
2024-03-07,Housekeeping,161,2024,3,Mar,1,Thursday,3,False,10,2024-03,Housekeeping
2024-03-07,Housekeeping,19,2024,3,Mar,1,Thursday,3,False,10,2024-03,House Maids
2024-03-07,Kadamba Nivas,20,2024,3,Mar,1,Thursday,3,False,10,2024-03,Kadamba Nivas
2024-03-07,Milk & Paper,9,2024,3,Mar,1,Thursday,3,False,10,2024-03,Milk & Paper
2024-03-07,Vendors,17,2024,3,Mar,1,Thursday,3,False,10,2024-03,Civil Vendors
2024-03-07,Parijat Nivas,26,2024,3,Mar,1,Thursday,3,False,10,2024-03,Parijat Nivas
2024-03-07,Visitors,23,2024,3,Mar,1,Thursday,3,False,10,2024-03,Visitors
2024-03-07,Mess Workers,25,2024,3,Mar,1,Thursday,3,False,10,2024-03,Mess Workers
2024-03-07,Faculty,9,2024,3,Mar,1,Thursday,3,False,10,2024-03,Faculty
2024-03-08,Palash Nivas,30,2024,3,Mar,1,Friday,4,False,10,2024-03,Palash Nivas
2024-03-08,Security,63,2024,3,Mar,1,Friday,4,False,10,2024-03,Security
2024-03-08,Cabs,286,2024,3,Mar,1,Friday,4,False,10,2024-03,Cabs
2024-03-08,Bakul Nivas,24,2024,3,Mar,1,Friday,4,False,10,2024-03,Bakul Nivas
2024-03-08,Housekeeping,10,2024,3,Mar,1,Friday,4,False,10,2024-03,Housekeeping
2024-03-08,Housekeeping,11,2024,3,Mar,1,Friday,4,False,10,2024-03,House Maids
2024-03-08,Kadamba Nivas,21,2024,3,Mar,1,Friday,4,False,10,2024-03,Kadamba Nivas
2024-03-08,Milk & Paper,10,2024,3,Mar,1,Friday,4,False,10,2024-03,Milk & Paper
2024-03-08,Vendors,13,2024,3,Mar,1,Friday,4,False,10,2024-03,Civil Vendors
2024-03-08,Parijat Nivas,20,2024,3,Mar,1,Friday,4,False,10,2024-03,Parijat Nivas
2024-03-08,Visitors,11,2024,3,Mar,1,Friday,4,False,10,2024-03,Visitors
2024-03-08,Mess Workers,31,2024,3,Mar,1,Friday,4,False,10,2024-03,Mess Workers
2024-03-08,Faculty,1,2024,3,Mar,1,Friday,4,False,10,2024-03,Faculty
2024-03-08,Event Visitors,65,2024,3,Mar,1,Friday,4,False,10,2024-03,Event Visitors
2024-03-09,Palash Nivas,25,2024,3,Mar,1,Saturday,5,True,10,2024-03,Palash Nivas
2024-03-09,Security,63,2024,3,Mar,1,Saturday,5,True,10,2024-03,Security
2024-03-09,Cabs,246,2024,3,Mar,1,Saturday,5,True,10,2024-03,Cabs
2024-03-09,Bakul Nivas,24,2024,3,Mar,1,Saturday,5,True,10,2024-03,Bakul Nivas
2024-03-09,Housekeeping,158,2024,3,Mar,1,Saturday,5,True,10,2024-03,Housekeeping
2024-03-09,Housekeeping,21,2024,3,Mar,1,Saturday,5,True,10,2024-03,House Maids
2024-03-09,Kadamba Nivas,15,2024,3,Mar,1,Saturday,5,True,10,2024-03,Kadamba Nivas
2024-03-09,Milk & Paper,10,2024,3,Mar,1,Saturday,5,True,10,2024-03,Milk & Paper
2024-03-09,Vendors,7,2024,3,Mar,1,Saturday,5,True,10,2024-03,Civil Vendors
2024-03-09,Parijat Nivas,23,2024,3,Mar,1,Saturday,5,True,10,2024-03,Parijat Nivas
2024-03-09,Visitors,25,2024,3,Mar,1,Saturday,5,True,10,2024-03,Visitors
2024-03-09,Mess Workers,25,2024,3,Mar,1,Saturday,5,True,10,2024-03,Mess Workers
2024-03-09,Faculty,9,2024,3,Mar,1,Saturday,5,True,10,2024-03,Faculty
2024-03-10,Palash Nivas,28,2024,3,Mar,1,Sunday,6,True,10,2024-03,Palash Nivas
2024-03-10,Security,63,2024,3,Mar,1,Sunday,6,True,10,2024-03,Security
2024-03-10,Cabs,54,2024,3,Mar,1,Sunday,6,True,10,2024-03,Cabs
2024-03-10,Bakul Nivas,16,2024,3,Mar,1,Sunday,6,True,10,2024-03,Bakul Nivas
2024-03-10,Housekeeping,25,2024,3,Mar,1,Sunday,6,True,10,2024-03,Housekeeping
2024-03-10,Housekeeping,3,2024,3,Mar,1,Sunday,6,True,10,2024-03,House Maids
2024-03-10,Kadamba Nivas,10,2024,3,Mar,1,Sunday,6,True,10,2024-03,Kadamba Nivas
2024-03-10,Milk & Paper,8,2024,3,Mar,1,Sunday,6,True,10,2024-03,Milk & Paper
2024-03-10,Vendors,3,2024,3,Mar,1,Sunday,6,True,10,2024-03,Civil Vendors
2024-03-10,Parijat Nivas,18,2024,3,Mar,1,Sunday,6,True,10,2024-03,Parijat Nivas
2024-03-10,Visitors,29,2024,3,Mar,1,Sunday,6,True,10,2024-03,Visitors
2024-03-10,Mess Workers,37,2024,3,Mar,1,Sunday,6,True,10,2024-03,Mess Workers
2024-03-10,Event Visitors,67,2024,3,Mar,1,Sunday,6,True,10,2024-03,Event Visitors
2024-03-11,Palash Nivas,28,2024,3,Mar,1,Monday,0,False,11,2024-03,Palash Nivas
2024-03-11,Security,63,2024,3,Mar,1,Monday,0,False,11,2024-03,Security
2024-03-11,Cabs,306,2024,3,Mar,1,Monday,0,False,11,2024-03,Cabs
2024-03-11,Bakul Nivas,17,2024,3,Mar,1,Monday,0,False,11,2024-03,Bakul Nivas
2024-03-11,Housekeeping,169,2024,3,Mar,1,Monday,0,False,11,2024-03,Housekeeping
2024-03-11,Housekeeping,18,2024,3,Mar,1,Monday,0,False,11,2024-03,House Maids
2024-03-11,Kadamba Nivas,11,2024,3,Mar,1,Monday,0,False,11,2024-03,Kadamba Nivas
2024-03-11,Milk & Paper,11,2024,3,Mar,1,Monday,0,False,11,2024-03,Milk & Paper
2024-03-11,Vendors,20,2024,3,Mar,1,Monday,0,False,11,2024-03,Civil Vendors
2024-03-11,Parijat Nivas,20,2024,3,Mar,1,Monday,0,False,11,2024-03,Parijat Nivas
2024-03-11,Visitors,37,2024,3,Mar,1,Monday,0,False,11,2024-03,Visitors
2024-03-11,Mess Workers,33,2024,3,Mar,1,Monday,0,False,11,2024-03,Mess Workers
2024-03-11,Faculty,16,2024,3,Mar,1,Monday,0,False,11,2024-03,Faculty
2024-03-12,Palash Nivas,30,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Palash Nivas
2024-03-12,Security,63,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Security
2024-03-12,Cabs,275,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Cabs
2024-03-12,Bakul Nivas,22,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Bakul Nivas
2024-03-12,Housekeeping,165,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Housekeeping
2024-03-12,Housekeeping,19,2024,3,Mar,1,Tuesday,1,False,11,2024-03,House Maids
2024-03-12,Kadamba Nivas,19,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Kadamba Nivas
2024-03-12,Milk & Paper,11,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Milk & Paper
2024-03-12,Vendors,9,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Civil Vendors
2024-03-12,Parijat Nivas,25,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Parijat Nivas
2024-03-12,Visitors,18,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Visitors
2024-03-12,Mess Workers,38,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Mess Workers
2024-03-12,Faculty,17,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Faculty
2024-03-12,Event Visitors,67,2024,3,Mar,1,Tuesday,1,False,11,2024-03,Event Visitors
2024-03-13,Palash Nivas,27,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Palash Nivas
2024-03-13,Security,63,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Security
2024-03-13,Cabs,295,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Cabs
2024-03-13,Bakul Nivas,19,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Bakul Nivas
2024-03-13,Housekeeping,175,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Housekeeping
2024-03-13,Housekeeping,15,2024,3,Mar,1,Wednesday,2,False,11,2024-03,House Maids
2024-03-13,Kadamba Nivas,16,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Kadamba Nivas
2024-03-13,Milk & Paper,10,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Milk & Paper
2024-03-13,Vendors,7,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Civil Vendors
2024-03-13,Parijat Nivas,21,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Parijat Nivas
2024-03-13,Visitors,20,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Visitors
2024-03-13,Mess Workers,47,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Mess Workers
2024-03-13,Faculty,19,2024,3,Mar,1,Wednesday,2,False,11,2024-03,Faculty
2024-03-14,Palash Nivas,57,2024,3,Mar,1,Thursday,3,False,11,2024-03,Palash Nivas
2024-03-14,Security,63,2024,3,Mar,1,Thursday,3,False,11,2024-03,Security
2024-03-14,Cabs,246,2024,3,Mar,1,Thursday,3,False,11,2024-03,Cabs
2024-03-14,Bakul Nivas,10,2024,3,Mar,1,Thursday,3,False,11,2024-03,Bakul Nivas
2024-03-14,Housekeeping,172,2024,3,Mar,1,Thursday,3,False,11,2024-03,Housekeeping
2024-03-14,Housekeeping,19,2024,3,Mar,1,Thursday,3,False,11,2024-03,House Maids
2024-03-14,Kadamba Nivas,2,2024,3,Mar,1,Thursday,3,False,11,2024-03,Kadamba Nivas
2024-03-14,Milk & Paper,12,2024,3,Mar,1,Thursday,3,False,11,2024-03,Milk & Paper
2024-03-14,Vendors,19,2024,3,Mar,1,Thursday,3,False,11,2024-03,Civil Vendors
2024-03-14,Parijat Nivas,15,2024,3,Mar,1,Thursday,3,False,11,2024-03,Parijat Nivas
2024-03-14,Visitors,18,2024,3,Mar,1,Thursday,3,False,11,2024-03,Visitors
2024-03-14,Mess Workers,38,2024,3,Mar,1,Thursday,3,False,11,2024-03,Mess Workers
2024-03-14,Faculty,16,2024,3,Mar,1,Thursday,3,False,11,2024-03,Faculty
2024-03-14,Event Visitors,92,2024,3,Mar,1,Thursday,3,False,11,2024-03,Event Visitors
2024-03-15,Palash Nivas,70,2024,3,Mar,1,Friday,4,False,11,2024-03,Palash Nivas
2024-03-15,Security,63,2024,3,Mar,1,Friday,4,False,11,2024-03,Security
2024-03-15,Cabs,274,2024,3,Mar,1,Friday,4,False,11,2024-03,Cabs
2024-03-15,Bakul Nivas,20,2024,3,Mar,1,Friday,4,False,11,2024-03,Bakul Nivas
2024-03-15,Housekeeping,169,2024,3,Mar,1,Friday,4,False,11,2024-03,Housekeeping
2024-03-15,Housekeeping,21,2024,3,Mar,1,Friday,4,False,11,2024-03,House Maids
2024-03-15,Kadamba Nivas,9,2024,3,Mar,1,Friday,4,False,11,2024-03,Kadamba Nivas
2024-03-15,Milk & Paper,11,2024,3,Mar,1,Friday,4,False,11,2024-03,Milk & Paper
2024-03-15,Vendors,8,2024,3,Mar,1,Friday,4,False,11,2024-03,Civil Vendors
2024-03-15,Parijat Nivas,17,2024,3,Mar,1,Friday,4,False,11,2024-03,Parijat Nivas
2024-03-15,Visitors,30,2024,3,Mar,1,Friday,4,False,11,2024-03,Visitors
2024-03-15,Mess Workers,40,2024,3,Mar,1,Friday,4,False,11,2024-03,Mess Workers
2024-03-15,Faculty,18,2024,3,Mar,1,Friday,4,False,11,2024-03,Faculty
2024-03-15,Event Visitors,56,2024,3,Mar,1,Friday,4,False,11,2024-03,Event Visitors
2024-03-16,Palash Nivas,65,2024,3,Mar,1,Saturday,5,True,11,2024-03,Palash Nivas
2024-03-16,Security,63,2024,3,Mar,1,Saturday,5,True,11,2024-03,Security
2024-03-16,Cabs,309,2024,3,Mar,1,Saturday,5,True,11,2024-03,Cabs
2024-03-16,Bakul Nivas,18,2024,3,Mar,1,Saturday,5,True,11,2024-03,Bakul Nivas
2024-03-16,Housekeeping,173,2024,3,Mar,1,Saturday,5,True,11,2024-03,Housekeeping
2024-03-16,Housekeeping,20,2024,3,Mar,1,Saturday,5,True,11,2024-03,House Maids
2024-03-16,Kadamba Nivas,15,2024,3,Mar,1,Saturday,5,True,11,2024-03,Kadamba Nivas
2024-03-16,Milk & Paper,11,2024,3,Mar,1,Saturday,5,True,11,2024-03,Milk & Paper
2024-03-16,Vendors,6,2024,3,Mar,1,Saturday,5,True,11,2024-03,Civil Vendors
2024-03-16,Parijat Nivas,20,2024,3,Mar,1,Saturday,5,True,11,2024-03,Parijat Nivas
2024-03-16,Visitors,31,2024,3,Mar,1,Saturday,5,True,11,2024-03,Visitors
2024-03-16,Mess Workers,37,2024,3,Mar,1,Saturday,5,True,11,2024-03,Mess Workers
2024-03-16,Faculty,15,2024,3,Mar,1,Saturday,5,True,11,2024-03,Faculty
2024-03-16,Event Visitors,284,2024,3,Mar,1,Saturday,5,True,11,2024-03,Event Visitors
2024-03-17,Palash Nivas,35,2024,3,Mar,1,Sunday,6,True,11,2024-03,Palash Nivas
2024-03-17,Security,63,2024,3,Mar,1,Sunday,6,True,11,2024-03,Security
2024-03-17,Cabs,66,2024,3,Mar,1,Sunday,6,True,11,2024-03,Cabs
2024-03-17,Bakul Nivas,20,2024,3,Mar,1,Sunday,6,True,11,2024-03,Bakul Nivas
2024-03-17,Housekeeping,50,2024,3,Mar,1,Sunday,6,True,11,2024-03,Housekeeping
2024-03-17,Housekeeping,1,2024,3,Mar,1,Sunday,6,True,11,2024-03,House Maids
2024-03-17,Kadamba Nivas,18,2024,3,Mar,1,Sunday,6,True,11,2024-03,Kadamba Nivas
2024-03-17,Milk & Paper,8,2024,3,Mar,1,Sunday,6,True,11,2024-03,Milk & Paper
2024-03-17,Vendors,5,2024,3,Mar,1,Sunday,6,True,11,2024-03,Civil Vendors
2024-03-17,Parijat Nivas,10,2024,3,Mar,1,Sunday,6,True,11,2024-03,Parijat Nivas
2024-03-17,Visitors,25,2024,3,Mar,1,Sunday,6,True,11,2024-03,Visitors
2024-03-17,Mess Workers,26,2024,3,Mar,1,Sunday,6,True,11,2024-03,Mess Workers
2024-03-17,Faculty,5,2024,3,Mar,1,Sunday,6,True,11,2024-03,Faculty
2024-03-17,Event Visitors,875,2024,3,Mar,1,Sunday,6,True,11,2024-03,Event Visitors
2024-03-18,Palash Nivas,23,2024,3,Mar,1,Monday,0,False,12,2024-03,Palash Nivas
2024-03-18,Security,63,2024,3,Mar,1,Monday,0,False,12,2024-03,Security
2024-03-18,Cabs,271,2024,3,Mar,1,Monday,0,False,12,2024-03,Cabs
2024-03-18,Bakul Nivas,20,2024,3,Mar,1,Monday,0,False,12,2024-03,Bakul Nivas
2024-03-18,Housekeeping,162,2024,3,Mar,1,Monday,0,False,12,2024-03,Housekeeping
2024-03-18,Housekeeping,20,2024,3,Mar,1,Monday,0,False,12,2024-03,House Maids
2024-03-18,Kadamba Nivas,12,2024,3,Mar,1,Monday,0,False,12,2024-03,Kadamba Nivas
2024-03-18,Milk & Paper,12,2024,3,Mar,1,Monday,0,False,12,2024-03,Milk & Paper
2024-03-18,Vendors,8,2024,3,Mar,1,Monday,0,False,12,2024-03,Civil Vendors
2024-03-18,Parijat Nivas,14,2024,3,Mar,1,Monday,0,False,12,2024-03,Parijat Nivas
2024-03-18,Visitors,21,2024,3,Mar,1,Monday,0,False,12,2024-03,Visitors
2024-03-18,Mess Workers,24,2024,3,Mar,1,Monday,0,False,12,2024-03,Mess Workers
2024-03-18,Faculty,15,2024,3,Mar,1,Monday,0,False,12,2024-03,Faculty
2024-03-18,Event Visitors,10,2024,3,Mar,1,Monday,0,False,12,2024-03,Event Visitors
2024-03-19,Palash Nivas,35,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Palash Nivas
2024-03-19,Security,63,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Security
2024-03-19,Cabs,205,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Cabs
2024-03-19,Bakul Nivas,30,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Bakul Nivas
2024-03-19,Housekeeping,165,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Housekeeping
2024-03-19,Housekeeping,20,2024,3,Mar,1,Tuesday,1,False,12,2024-03,House Maids
2024-03-19,Kadamba Nivas,10,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Kadamba Nivas
2024-03-19,Milk & Paper,11,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Milk & Paper
2024-03-19,Vendors,12,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Civil Vendors
2024-03-19,Parijat Nivas,15,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Parijat Nivas
2024-03-19,Visitors,16,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Visitors
2024-03-19,Mess Workers,23,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Mess Workers
2024-03-19,Faculty,14,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Faculty
2024-03-19,Event Visitors,35,2024,3,Mar,1,Tuesday,1,False,12,2024-03,Event Visitors
2024-03-20,Palash Nivas,33,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Palash Nivas
2024-03-20,Security,63,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Security
2024-03-20,Cabs,265,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Cabs
2024-03-20,Bakul Nivas,28,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Bakul Nivas
2024-03-20,Housekeeping,160,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Housekeeping
2024-03-20,Housekeeping,19,2024,3,Mar,1,Wednesday,2,False,12,2024-03,House Maids
2024-03-20,Kadamba Nivas,12,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Kadamba Nivas
2024-03-20,Milk & Paper,11,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Milk & Paper
2024-03-20,Vendors,22,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Civil Vendors
2024-03-20,Parijat Nivas,20,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Parijat Nivas
2024-03-20,Visitors,21,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Visitors
2024-03-20,Mess Workers,35,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Mess Workers
2024-03-20,Faculty,11,2024,3,Mar,1,Wednesday,2,False,12,2024-03,Faculty
2024-03-21,Palash Nivas,20,2024,3,Mar,1,Thursday,3,False,12,2024-03,Palash Nivas
2024-03-21,Security,63,2024,3,Mar,1,Thursday,3,False,12,2024-03,Security
2024-03-21,Cabs,290,2024,3,Mar,1,Thursday,3,False,12,2024-03,Cabs
2024-03-21,Bakul Nivas,18,2024,3,Mar,1,Thursday,3,False,12,2024-03,Bakul Nivas
2024-03-21,Housekeeping,161,2024,3,Mar,1,Thursday,3,False,12,2024-03,Housekeeping
2024-03-21,Housekeeping,19,2024,3,Mar,1,Thursday,3,False,12,2024-03,House Maids
2024-03-21,Kadamba Nivas,10,2024,3,Mar,1,Thursday,3,False,12,2024-03,Kadamba Nivas
2024-03-21,Milk & Paper,11,2024,3,Mar,1,Thursday,3,False,12,2024-03,Milk & Paper
2024-03-21,Vendors,15,2024,3,Mar,1,Thursday,3,False,12,2024-03,Civil Vendors
2024-03-21,Parijat Nivas,16,2024,3,Mar,1,Thursday,3,False,12,2024-03,Parijat Nivas
2024-03-21,Visitors,16,2024,3,Mar,1,Thursday,3,False,12,2024-03,Visitors
2024-03-21,Mess Workers,29,2024,3,Mar,1,Thursday,3,False,12,2024-03,Mess Workers
2024-03-21,Faculty,12,2024,3,Mar,1,Thursday,3,False,12,2024-03,Faculty
2024-03-21,Event Visitors,11,2024,3,Mar,1,Thursday,3,False,12,2024-03,Event Visitors
2024-03-22,Palash Nivas,32,2024,3,Mar,1,Friday,4,False,12,2024-03,Palash Nivas
2024-03-22,Security,63,2024,3,Mar,1,Friday,4,False,12,2024-03,Security
2024-03-22,Cabs,294,2024,3,Mar,1,Friday,4,False,12,2024-03,Cabs
2024-03-22,Bakul Nivas,22,2024,3,Mar,1,Friday,4,False,12,2024-03,Bakul Nivas
2024-03-22,Housekeeping,158,2024,3,Mar,1,Friday,4,False,12,2024-03,Housekeeping
2024-03-22,Housekeeping,18,2024,3,Mar,1,Friday,4,False,12,2024-03,House Maids
2024-03-22,Kadamba Nivas,11,2024,3,Mar,1,Friday,4,False,12,2024-03,Kadamba Nivas
